id,url
50066463,https://www.google.com/maps/place/?q=place_id:ChIJo11q-PhYwokRo6W5R99wYrg
50099793,https://www.google.com/maps/place/?q=place_id:ChIJQWsg4c5awokR4oddwgqRIgM
50008732,https://www.google.com/maps/place/?q=place_id:ChIJGQGrxDBfwokRuZdtZT7cWAs
50114733,https://www.google.com/maps/place/?q=place_id:ChIJe3N1ng9hwokRsaWvo14VWAE
50085183,https://www.google.com/maps/place/?q=place_id:ChIJQ9okzpf0wokR0qe8TNl3oL4
50033274,https://www.google.com/maps/place/?q=place_id:ChIJq8u2FxlcwokRAAw1gBCPzcE
50044965,https://www.google.com/maps/place/?q=place_id:ChIJ73OnWWBZwokRquwaGqxcB9s
50127886,https://www.google.com/maps/place/?q=place_id:ChIJrxfxI41hwokRdcG6JNrXw4Q
50075182,https://www.google.com/maps/place/?q=place_id:ChIJ-ZZgy4lfwokRrQFDEbukRSY
41632521,https://www.google.com/maps/place/?q=place_id:ChIJOU6CNeBEwokRDa6Upx1R45A
50082395,https://www.google.com/maps/place/?q=place_id:ChIJpYkHxJFfwokRoi4v1kiHPEs
50124427,https://www.google.com/maps/place/?q=place_id:ChIJBfstmZVbwokR46K9zOToCeM
50084860,https://www.google.com/maps/place/?q=place_id:ChIJTdX9znNbwokREmfV-TuhZQE
50015795,https://www.google.com/maps/place/?q=place_id:ChIJUWIjSQ9ewokRMo9TYb4G3xI
50000418,https://www.google.com/maps/place/?q=place_id:ChIJnxPUDRxcwokRCAZ9qcE4fLo
50121320,https://www.google.com/maps/place/?q=place_id:ChIJGd33IHVZwokRwOdk6pVS0r8
50105896,https://www.google.com/maps/place/?q=place_id:ChIJ31DCx8pawokRQ2vsNBqs4E0
41433469,https://www.google.com/maps/place/?q=place_id:ChIJTXb6QRdawokRPZZKPYmvWcU
50119545,https://www.google.com/maps/place/?q=place_id:ChIJUSXwYRdFwokRiYkGdtObLkE
50071821,https://www.google.com/maps/place/?q=place_id:ChIJQca7g2pfwokRuV9njCm7kqQ
50102282,https://www.google.com/maps/place/?q=place_id:ChIJdfkC69BKwokRsjart24mzGY
50042621,https://www.google.com/maps/place/?q=place_id:ChIJN_QRz5z2wokREhHN2z-UcgY
50010568,https://www.google.com/maps/place/?q=place_id:ChIJB0R-DNJfwokRZGXSde7p5B4
40364296,https://www.google.com/maps/place/?q=place_id:ChIJAVeBXIHzwokRlY9ojtEyc2A
